date.time,date,site,plot,common.name,scientific.name,family,assessment.method,recapture,vocal,SamplingDay
2021-04-23T07:35:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,5
2021-04-23T07:05:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T07:10:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T07:29:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T07:08:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T07:15:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T08:14:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T06:57:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,5
2021-04-23T18:33:00Z,23/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-23T22:33:31Z,23/4/2021,Duval,WetB,Swamp Wallaby,Wallabia bicolor,Macropodidae,camera,NA,no,6
2021-04-24T06:02:00Z,24/4/2021,Duval,DryA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:12:00Z,24/4/2021,Duval,DryA,Black Rat,Rattus rattus,Muridae,OBM,y,no,6
2021-04-24T06:09:00Z,24/4/2021,Duval,DryA,Black Rat,Rattus rattus,Muridae,OBM,NA,no,6
2021-04-24T06:09:00Z,24/4/2021,Duval,DryA,Black Rat,Rattus rattus,Muridae,OBM,NA,no,6
2021-04-24T06:25:00Z,24/4/2021,Duval,DryA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,6
2021-04-24T06:25:00Z,24/4/2021,Duval,DryA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,6
2021-04-24T06:25:00Z,24/4/2021,Duval,DryA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,6
2021-04-24T20:48:37Z,24/4/2021,Duval,DryA,Brown Hare,Lepus europaeus,Leporidae,camera,NA,no,7
2021-04-24T01:29:57Z,24/4/2021,Duval,DryA,Macropod,Osphranter robustus,Macropodidae,camera,NA,yes,6
2021-04-24T21:27:57Z,24/4/2021,Duval,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,7
2021-04-24T06:11:00Z,24/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:17:00Z,24/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:29:00Z,24/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:21:00Z,24/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T18:32:00Z,24/4/2021,Duval,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,7
2021-04-24T18:32:00Z,24/4/2021,Duval,DryB,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,7
2021-04-24T15:54:00Z,24/4/2021,Duval,DryB,Brown Hare,Lepus europaeus,Leporidae,OBM,NA,no,7
2021-04-24T00:48:25Z,24/4/2021,Duval,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,6
2021-04-24T01:58:25Z,24/4/2021,Duval,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,6
2021-04-24T07:45:00Z,24/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:56:00Z,24/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:43:00Z,24/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:49:00Z,24/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:59:00Z,24/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:43:00Z,24/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T07:04:00Z,24/4/2021,Duval,WetA,Black Rat,Rattus rattus,Muridae,OBM,NA,no,6
2021-04-24T18:41:00Z,24/4/2021,Duval,WetA,Southern Greater Glider,Petauroides volans,Pseudocheiridae,OBM,NA,no,7
2021-04-24T06:45:00Z,24/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,6
2021-04-24T06:47:00Z,24/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,6
2021-04-24T07:05:00Z,24/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,6
2021-04-24T07:03:00Z,24/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T07:00:00Z,24/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:54:00Z,24/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,6
2021-04-24T06:37:00Z,24/4/2021,Duval,WetB,Black Rat,Rattus rattus,Muridae,OBM,NA,no,6
2021-04-24T18:59:00Z,24/4/2021,Duval,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,7
2021-04-24T01:44:33Z,24/4/2021,Duval,WetB,Macropod,Osphranter robustus,Macropodidae,camera,NA,yes,6
2021-04-24T21:58:22Z,24/4/2021,Duval,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,7
2021-04-24T00:17:14Z,24/4/2021,Duval,WetB,Red Fox,Vulpes vulpes,Canidae,camera,NA,yes,6
2021-04-24T14:06:03Z,24/4/2021,Duval,WetB,Swamp Wallaby,Wallabia bicolor,Macropodidae,camera,NA,no,7
2021-04-25T06:30:00Z,25/4/2021,Duval,DryA,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:14:00Z,25/4/2021,Duval,DryA,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:30:00Z,25/4/2021,Duval,DryA,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:51:00Z,25/4/2021,Duval,DryA,Black Rat,Rattus rattus,Muridae,OBM,y,no,7
2021-04-25T06:08:00Z,25/4/2021,Duval,DryA,Black Rat,Rattus rattus,Muridae,OBM,NA,no,7
2021-04-25T00:32:48Z,25/4/2021,Duval,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,7
2021-04-25T02:24:48Z,25/4/2021,Duval,DryA,Red Fox,Vulpes vulpes,Canidae,camera,NA,yes,7
2021-04-25T06:17:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T06:21:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T06:28:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T06:39:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T06:39:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T07:21:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T06:25:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:54:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:11:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:17:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:25:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:28:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:29:00Z,25/4/2021,Duval,DryB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T06:02:32Z,25/4/2021,Duval,DryB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,7
2021-04-25T08:50:00Z,25/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T08:06:00Z,25/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T08:06:00Z,25/4/2021,Duval,WetA,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:50:00Z,25/4/2021,Duval,WetA,Black Rat,Rattus rattus,Muridae,OBM,NA,no,7
2021-04-25T07:21:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,y,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:25:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:28:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T07:32:00Z,25/4/2021,Duval,WetB,House Mouse,Mus musculus,Muridae,OBM,NA,no,7
2021-04-25T00:55:50Z,25/4/2021,Duval,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,7
2021-04-25T03:04:27Z,25/4/2021,Duval,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,7
2021-04-25T06:13:00Z,25/4/2021,Duval,WetB,Fallow Deer,Dama dama,Cervidae,camera,NA,yes,7
2021-04-25T06:13:00Z,25/4/2021,Duval,WetB,Fallow Deer,Dama dama,Cervidae,camera,NA,yes,7
2021-04-29T19:26:00Z,29/4/2021,Tarcutta,DryB,Fruit Bat,Pteropus poliocephalus,Pteropodidae,OBM,NA,yes,1
2021-04-29T19:01:22Z,29/4/2021,Tarcutta,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,1
2021-04-29T19:01:22Z,29/4/2021,Tarcutta,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,1
2021-04-29T17:29:00Z,29/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T18:56:06Z,29/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T18:56:06Z,29/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T19:26:00Z,29/4/2021,Tarcutta,WetA,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,1
2021-04-29T19:17:00Z,29/4/2021,Tarcutta,WetA,Red Fox,Vulpes vulpes,Canidae,OBM,NA,yes,1
2021-04-29T16:38:32Z,29/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T16:25:15Z,29/4/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,1
2021-04-29T16:20:58Z,29/4/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,1
2021-04-29T17:06:30Z,29/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T17:06:30Z,29/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T18:30:00Z,29/4/2021,Tarcutta,WetB,Common Ringtail Possum,Pseudocheirus peregrinus,Pseudocheiridae,OBM,NA,yes,1
2021-04-29T18:30:00Z,29/4/2021,Tarcutta,WetB,Common Ringtail Possum,Pseudocheirus peregrinus,Pseudocheiridae,OBM,NA,yes,1
2021-04-29T18:21:00Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-29T18:22:00Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-29T18:22:00Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-29T18:28:00Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-29T18:28:00Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-29T23:46:42Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T23:41:56Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T23:41:56Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T22:46:17Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-29T22:46:17Z,29/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T19:08:00Z,30/4/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,2
2021-04-30T19:04:00Z,30/4/2021,Tarcutta,DryA,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,2
2021-04-30T19:09:00Z,30/4/2021,Tarcutta,DryA,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,2
2021-04-30T19:12:00Z,30/4/2021,Tarcutta,DryA,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,2
2021-04-30T18:04:00Z,30/4/2021,Tarcutta,DryA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,2
2021-04-30T03:56:45Z,30/4/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,1
2021-04-30T16:34:07Z,30/4/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T23:21:37Z,30/4/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,2
2021-04-30T01:21:57Z,30/4/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,1
2021-04-30T16:33:22Z,30/4/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T14:46:25Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T14:46:25Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T14:46:25Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T14:46:25Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T14:46:25Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T08:54:40Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T17:34:52Z,30/4/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-04-30T18:39:00Z,30/4/2021,Tarcutta,WetA,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,2
2021-04-30T18:28:00Z,30/4/2021,Tarcutta,WetA,Squirrel Glider,Petaurus norfolcensis,Petauridae,OBM,NA,yes,2
2021-04-30T18:28:00Z,30/4/2021,Tarcutta,WetA,Squirrel Glider,Petaurus norfolcensis,Petauridae,OBM,NA,yes,2
2021-04-30T07:57:00Z,30/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-30T07:57:00Z,30/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,1
2021-04-30T16:31:23Z,30/4/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,2
2021-04-30T03:45:38Z,30/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T03:45:38Z,30/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T10:33:51Z,30/4/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T02:14:03Z,30/4/2021,Tarcutta,WetA,Red Fox,Vulpes vulpes,Canidae,camera,NA,yes,1
2021-04-30T19:14:00Z,30/4/2021,Tarcutta,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,2
2021-04-30T19:26:00Z,30/4/2021,Tarcutta,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,2
2021-04-30T19:20:00Z,30/4/2021,Tarcutta,WetB,Common Ringtail Possum,Pseudocheirus peregrinus,Pseudocheiridae,OBM,NA,yes,2
2021-04-30T19:14:00Z,30/4/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,2
2021-04-30T19:18:00Z,30/4/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,2
2021-04-30T19:19:00Z,30/4/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,2
2021-04-30T19:23:00Z,30/4/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,2
2021-04-30T03:55:55Z,30/4/2021,Tarcutta,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,1
2021-04-30T00:58:33Z,30/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T02:47:02Z,30/4/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,1
2021-04-30T18:52:02Z,30/4/2021,Tarcutta,WetB,Red Fox,Vulpes vulpes,Canidae,camera,NA,yes,2
2021-04-30T04:01:42Z,30/4/2021,Tarcutta,WetB,Swamp Wallaby,Wallabia bicolor,Macropodidae,camera,NA,no,1
2021-04-30T06:15:45Z,30/4/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,camera,NA,yes,1
2021-04-30T04:39:21Z,30/4/2021,Tarcutta,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,1
2021-04-30T23:04:09Z,30/4/2021,Tarcutta,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,2
2021-05-01T06:20:00Z,1/5/2021,Tarcutta,DryA,Yellow-footed Antechinus,Antechinus flavipes,Dasyuridae,OBM,NA,no,2
2021-05-01T17:13:54Z,1/5/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,3
2021-05-01T22:56:20Z,1/5/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,3
2021-05-01T16:57:20Z,1/5/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,3
2021-05-01T20:02:59Z,1/5/2021,Tarcutta,DryA,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,camera,NA,yes,3
2021-05-01T23:39:20Z,1/5/2021,Tarcutta,DryA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,3
2021-05-01T18:27:00Z,1/5/2021,Tarcutta,DryB,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,3
2021-05-01T08:42:15Z,1/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-05-01T08:32:59Z,1/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-05-01T08:32:59Z,1/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-05-01T05:53:12Z,1/5/2021,Tarcutta,DryB,Brown Hare,Lepus europaeus,Leporidae,camera,NA,no,2
2021-05-01T16:43:51Z,1/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,3
2021-05-01T18:43:00Z,1/5/2021,Tarcutta,WetA,Common Ringtail Possum,Pseudocheirus peregrinus,Pseudocheiridae,OBM,NA,yes,3
2021-05-01T18:35:00Z,1/5/2021,Tarcutta,WetA,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,3
2021-05-01T18:41:00Z,1/5/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,3
2021-05-01T18:44:00Z,1/5/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,3
2021-05-01T07:31:00Z,1/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,2
2021-05-01T07:31:00Z,1/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,2
2021-05-01T08:26:19Z,1/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-05-01T21:44:41Z,1/5/2021,Tarcutta,WetA,Red Fox,Vulpes vulpes,Canidae,camera,NA,yes,3
2021-05-01T00:29:54Z,1/5/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,2
2021-05-01T17:17:00Z,1/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,3
2021-05-01T17:17:00Z,1/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,3
2021-05-01T17:17:00Z,1/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,3
2021-05-01T17:17:00Z,1/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,3
2021-05-01T18:05:00Z,1/5/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,3
2021-05-01T03:45:33Z,1/5/2021,Tarcutta,WetB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,2
2021-05-01T02:15:15Z,1/5/2021,Tarcutta,WetB,Bare-nosed Wombat,Vombatus ursinus,Vombatidae,camera,NA,yes,2
2021-05-02T05:58:00Z,2/5/2021,Tarcutta,DryA,Yellow-footed Antechinus,Antechinus flavipes,Dasyuridae,OBM,NA,no,3
2021-05-02T18:36:00Z,2/5/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,4
2021-05-02T00:34:53Z,2/5/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,3
2021-05-02T23:33:47Z,2/5/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,4
2021-05-02T18:17:54Z,2/5/2021,Tarcutta,DryA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,4
2021-05-02T23:53:00Z,2/5/2021,Tarcutta,DryA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,4
2021-05-02T15:18:24Z,2/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,4
2021-05-02T15:18:24Z,2/5/2021,Tarcutta,DryB,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,4
2021-05-02T23:42:38Z,2/5/2021,Tarcutta,DryB,Brown Hare,Lepus europaeus,Leporidae,camera,NA,no,4
2021-05-02T18:03:00Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,4
2021-05-02T18:04:00Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,4
2021-05-02T18:04:00Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,4
2021-05-02T18:14:00Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,4
2021-05-02T17:12:32Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,4
2021-05-02T17:12:32Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,4
2021-05-02T20:59:40Z,2/5/2021,Tarcutta,WetA,Swamp Wallaby,Wallabia bicolor,Macropodidae,camera,NA,no,4
2021-05-02T20:59:40Z,2/5/2021,Tarcutta,WetA,Swamp Wallaby,Wallabia bicolor,Macropodidae,camera,NA,no,4
2021-05-02T03:50:26Z,2/5/2021,Tarcutta,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,3
2021-05-02T07:29:12Z,2/5/2021,Tarcutta,WetA,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,camera,NA,no,3
2021-05-02T05:57:38Z,2/5/2021,Tarcutta,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,3
2021-05-02T18:48:00Z,2/5/2021,Tarcutta,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,4
2021-05-02T18:44:00Z,2/5/2021,Tarcutta,WetB,Sugar Glider,Petaurus notatus,Petauridae,OBM,NA,yes,4
2021-05-02T18:42:00Z,2/5/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,4
2021-05-02T18:52:00Z,2/5/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,4
2021-05-02T18:52:00Z,2/5/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,4
2021-05-02T18:52:00Z,2/5/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,4
2021-05-02T18:52:00Z,2/5/2021,Tarcutta,WetB,Red-necked Wallaby,Notamacropus rufogriseus,Macropodidae,OBM,NA,no,4
2021-05-02T18:56:00Z,2/5/2021,Tarcutta,WetB,Squirrel Glider,Petaurus norfolcensis,Petauridae,OBM,NA,yes,4
